id	name	kegg_id	origin	weight
HMDB42261	TG(14:0/24:0/22:2(13Z,16Z))	NA	Endogenous	970.892841508
HMDB42262	TG(14:0/24:0/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	966.86154138
HMDB42263	TG(14:0/24:0/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	964.845891316
HMDB42264	TG(14:0/24:0/18:3(9Z,12Z,15Z))	NA	Endogenous	912.814591188
HMDB42265	TG(14:0/24:0/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	910.798941124
HMDB42266	TG(14:0/24:0/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	938.830241252
HMDB42267	TG(14:0/24:0/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	936.814591188
HMDB42268	TG(14:0/24:0/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	964.845891316
HMDB42269	TG(14:0/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	962.830241252
HMDB42270	TG(14:0/24:0/o-18:0)	NA	Endogenous	904.882276822
HMDB42271	TG(14:0/14:1(9Z)/14:0)	NA	Endogenous	720.62679042
HMDB42272	TG(14:0/14:1(9Z)/15:0)	NA	Endogenous	734.642440484
HMDB42273	TG(14:0/14:1(9Z)/16:0)	NA	Endogenous	748.658090548
HMDB42274	TG(14:0/14:1(9Z)/18:0)	NA	Endogenous	776.689390676
HMDB42275	TG(14:0/14:1(9Z)/20:0)	NA	Endogenous	804.720690804
HMDB42276	TG(14:0/14:1(9Z)/22:0)	NA	Endogenous	832.751990932
HMDB42277	TG(14:0/14:1(9Z)/24:0)	NA	Endogenous	860.78329106
HMDB42278	TG(14:0/14:1(9Z)/14:1(9Z))	NA	Endogenous	718.611140356
HMDB42279	TG(14:0/14:1(9Z)/16:1(9Z))	NA	Endogenous	746.642440484
HMDB42280	TG(14:0/14:1(9Z)/18:1(11Z))	NA	Endogenous	774.673740612
HMDB42281	TG(14:0/14:1(9Z)/18:1(9Z))	NA	Endogenous	774.673740612
HMDB42282	TG(14:0/14:1(9Z)/20:1(11Z))	NA	Endogenous	802.70504074
HMDB42283	TG(14:0/14:1(9Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	798.673740612
HMDB42284	TG(14:0/14:1(9Z)/22:1(13Z))	NA	Endogenous	830.736340868
HMDB42285	TG(14:0/14:1(9Z)/24:1(15Z))	NA	Endogenous	858.767640996
HMDB42286	TG(14:0/14:1(9Z)/18:2(9Z,12Z))	NA	Endogenous	786.673740612
HMDB42287	TG(14:0/14:1(9Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	770.642440484
HMDB42288	TG(14:0/14:1(9Z)/20:2n6)	NA	Endogenous	786.673740612
HMDB42289	TG(14:0/14:1(9Z)/20:3n6)	NA	Endogenous	798.673740612
HMDB42290	TG(14:0/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	796.658090548
HMDB42291	TG(14:0/14:1(9Z)/22:2(13Z,16Z))	NA	Endogenous	828.720690804
HMDB42292	TG(14:0/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	824.689390676
HMDB42293	TG(14:0/14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	822.673740612
HMDB42294	TG(14:0/14:1(9Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	770.642440484
HMDB42295	TG(14:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	768.62679042
HMDB42296	TG(14:0/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	796.658090548
HMDB42297	TG(14:0/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	794.642440484
HMDB42298	TG(14:0/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	822.673740612
HMDB42299	TG(14:0/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	820.658090548
HMDB42300	TG(14:0/14:1(9Z)/o-18:0)	NA	Endogenous	762.710126118
HMDB42301	TG(14:0/16:1(9Z)/14:0)	NA	Endogenous	748.658090548
HMDB42302	TG(14:0/16:1(9Z)/15:0)	NA	Endogenous	762.673740612
HMDB42303	TG(14:0/16:1(9Z)/16:0)	NA	Endogenous	776.689390676
HMDB42304	TG(14:0/16:1(9Z)/18:0)	NA	Endogenous	804.720690804
HMDB42305	TG(14:0/16:1(9Z)/20:0)	NA	Endogenous	832.751990932
HMDB42306	TG(14:0/16:1(9Z)/22:0)	NA	Endogenous	860.78329106
HMDB42307	TG(14:0/16:1(9Z)/24:0)	NA	Endogenous	888.814591188
HMDB42308	TG(14:0/16:1(9Z)/14:1(9Z))	NA	Endogenous	746.642440484
HMDB42309	TG(14:0/16:1(9Z)/16:1(9Z))	NA	Endogenous	774.673740612
HMDB42310	TG(14:0/16:1(9Z)/18:1(11Z))	NA	Endogenous	802.70504074
HMDB42311	TG(14:0/16:1(9Z)/18:1(9Z))	NA	Endogenous	802.70504074
HMDB42312	TG(14:0/16:1(9Z)/20:1(11Z))	NA	Endogenous	830.736340868
HMDB42313	TG(14:0/16:1(9Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	826.70504074
HMDB42314	TG(14:0/16:1(9Z)/22:1(13Z))	NA	Endogenous	858.767640996
HMDB42315	TG(14:0/16:1(9Z)/24:1(15Z))	NA	Endogenous	886.798941124
HMDB42316	TG(14:0/16:1(9Z)/18:2(9Z,12Z))	NA	Endogenous	814.70504074
HMDB42317	TG(14:0/16:1(9Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	798.673740612
HMDB42318	TG(14:0/16:1(9Z)/20:2n6)	NA	Endogenous	814.70504074
HMDB42319	TG(14:0/16:1(9Z)/20:3n6)	NA	Endogenous	826.70504074
HMDB42320	TG(14:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	824.689390676
HMDB42321	TG(14:0/16:1(9Z)/22:2(13Z,16Z))	NA	Endogenous	856.751990932
HMDB42322	TG(14:0/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	852.720690804
HMDB42323	TG(14:0/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	850.70504074
HMDB42324	TG(14:0/16:1(9Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	798.673740612
HMDB42325	TG(14:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	796.658090548
HMDB42326	TG(14:0/16:1(9Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	824.689390676
HMDB42327	TG(14:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	822.673740612
HMDB42328	TG(14:0/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	850.70504074
HMDB42329	TG(14:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	848.689390676
HMDB42330	TG(14:0/16:1(9Z)/o-18:0)	NA	Endogenous	790.741426246
HMDB42331	TG(14:0/18:1(11Z)/14:0)	NA	Endogenous	776.689390676
HMDB42332	TG(14:0/18:1(11Z)/15:0)	NA	Endogenous	790.70504074
HMDB42333	TG(14:0/18:1(11Z)/16:0)	NA	Endogenous	804.720690804
HMDB42334	TG(14:0/18:1(11Z)/18:0)	NA	Endogenous	832.751990932
HMDB42335	TG(14:0/18:1(11Z)/20:0)	NA	Endogenous	860.78329106
HMDB42336	TG(14:0/18:1(11Z)/22:0)	NA	Endogenous	888.814591188
HMDB42337	TG(14:0/18:1(11Z)/24:0)	NA	Endogenous	916.845891316
HMDB42338	TG(14:0/18:1(11Z)/14:1(9Z))	NA	Endogenous	774.673740612
HMDB42339	TG(14:0/18:1(11Z)/16:1(9Z))	NA	Endogenous	802.70504074
HMDB42340	TG(14:0/18:1(11Z)/18:1(11Z))	NA	Endogenous	830.736340868
HMDB42341	TG(14:0/18:1(11Z)/18:1(9Z))	NA	Endogenous	830.736340868
HMDB42342	TG(14:0/18:1(11Z)/20:1(11Z))	NA	Endogenous	858.767640996
HMDB42343	TG(14:0/18:1(11Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	854.736340868
HMDB42344	TG(14:0/18:1(11Z)/22:1(13Z))	NA	Endogenous	886.798941124
HMDB42345	TG(14:0/18:1(11Z)/24:1(15Z))	NA	Endogenous	914.830241252
HMDB42346	TG(14:0/18:1(11Z)/18:2(9Z,12Z))	NA	Endogenous	842.736340868
HMDB42347	TG(14:0/18:1(11Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	826.70504074
HMDB42348	TG(14:0/18:1(11Z)/20:2n6)	NA	Endogenous	842.736340868
HMDB42349	TG(14:0/18:1(11Z)/20:3n6)	NA	Endogenous	854.736340868
HMDB42350	TG(14:0/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	852.720690804
HMDB42351	TG(14:0/18:1(11Z)/22:2(13Z,16Z))	NA	Endogenous	884.78329106
HMDB42352	TG(14:0/18:1(11Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	880.751990932
HMDB42353	TG(14:0/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	878.736340868
HMDB42354	TG(14:0/18:1(11Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	826.70504074
HMDB42355	TG(14:0/18:1(11Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	824.689390676
HMDB42356	TG(14:0/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	852.720690804
HMDB42357	TG(14:0/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	850.70504074
HMDB42358	TG(14:0/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	878.736340868
HMDB42359	TG(14:0/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	876.720690804
HMDB42360	TG(14:0/18:1(11Z)/o-18:0)	NA	Endogenous	818.772726374
HMDB42361	TG(14:0/18:1(9Z)/14:0)	NA	Endogenous	776.689390676
HMDB42362	TG(14:0/18:1(9Z)/15:0)	NA	Endogenous	790.70504074
HMDB42363	TG(14:0/18:1(9Z)/16:0)	NA	Endogenous	804.720690804
HMDB42364	TG(14:0/18:1(9Z)/18:0)	NA	Endogenous	832.751990932
HMDB42365	TG(14:0/18:1(9Z)/20:0)	NA	Endogenous	860.78329106
HMDB42366	TG(14:0/18:1(9Z)/22:0)	NA	Endogenous	888.814591188
HMDB42367	TG(14:0/18:1(9Z)/24:0)	NA	Endogenous	916.845891316
HMDB42368	TG(14:0/18:1(9Z)/14:1(9Z))	NA	Endogenous	774.673740612
HMDB42369	TG(14:0/18:1(9Z)/16:1(9Z))	NA	Endogenous	802.70504074
HMDB42370	TG(14:0/18:1(9Z)/18:1(11Z))	NA	Endogenous	830.736340868
HMDB42371	TG(14:0/18:1(9Z)/18:1(9Z))	NA	Endogenous	830.736340868
HMDB42372	TG(14:0/18:1(9Z)/20:1(11Z))	NA	Endogenous	858.767640996
HMDB42373	TG(14:0/18:1(9Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	854.736340868
HMDB42374	TG(14:0/18:1(9Z)/22:1(13Z))	NA	Endogenous	886.798941124
HMDB42375	TG(14:0/18:1(9Z)/24:1(15Z))	NA	Endogenous	914.830241252
HMDB42376	TG(14:0/18:1(9Z)/18:2(9Z,12Z))	NA	Endogenous	842.736340868
HMDB42377	TG(14:0/18:1(9Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	826.70504074
HMDB42378	TG(14:0/18:1(9Z)/20:2n6)	NA	Endogenous	842.736340868
HMDB42379	TG(14:0/18:1(9Z)/20:3n6)	NA	Endogenous	854.736340868
HMDB42380	TG(14:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	852.720690804
HMDB42381	TG(14:0/18:1(9Z)/22:2(13Z,16Z))	NA	Endogenous	884.78329106
HMDB42382	TG(14:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	880.751990932
HMDB42383	TG(14:0/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	878.736340868
HMDB42384	TG(14:0/18:1(9Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	826.70504074
HMDB42385	TG(14:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	824.689390676
HMDB42386	TG(14:0/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	852.720690804
HMDB42387	TG(14:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	850.70504074
HMDB42388	TG(14:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	878.736340868
HMDB42389	TG(14:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	876.720690804
HMDB42390	TG(14:0/18:1(9Z)/o-18:0)	NA	Endogenous	818.772726374
HMDB42391	TG(14:0/20:1(11Z)/14:0)	NA	Endogenous	804.720690804
HMDB42392	TG(14:0/20:1(11Z)/15:0)	NA	Endogenous	818.736340868
HMDB42393	TG(14:0/20:1(11Z)/16:0)	NA	Endogenous	832.751990932
HMDB42394	TG(14:0/20:1(11Z)/18:0)	NA	Endogenous	860.78329106
HMDB42395	TG(14:0/20:1(11Z)/20:0)	NA	Endogenous	888.814591188
HMDB42396	TG(14:0/20:1(11Z)/22:0)	NA	Endogenous	916.845891316
HMDB42397	TG(14:0/20:1(11Z)/24:0)	NA	Endogenous	944.877191444
HMDB42398	TG(14:0/20:1(11Z)/14:1(9Z))	NA	Endogenous	802.70504074
HMDB42399	TG(14:0/20:1(11Z)/16:1(9Z))	NA	Endogenous	830.736340868
HMDB42400	TG(14:0/20:1(11Z)/18:1(11Z))	NA	Endogenous	858.767640996
HMDB42401	TG(14:0/20:1(11Z)/18:1(9Z))	NA	Endogenous	858.767640996
HMDB42402	TG(14:0/20:1(11Z)/20:1(11Z))	NA	Endogenous	886.798941124
HMDB42403	TG(14:0/20:1(11Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	882.767640996
HMDB42404	TG(14:0/20:1(11Z)/22:1(13Z))	NA	Endogenous	914.830241252
HMDB42405	TG(14:0/20:1(11Z)/24:1(15Z))	NA	Endogenous	942.86154138
HMDB42406	TG(14:0/20:1(11Z)/18:2(9Z,12Z))	NA	Endogenous	870.767640996
HMDB42407	TG(14:0/20:1(11Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	854.736340868
HMDB42408	TG(14:0/20:1(11Z)/20:2n6)	NA	Endogenous	870.767640996
HMDB42409	TG(14:0/20:1(11Z)/20:3n6)	NA	Endogenous	882.767640996
HMDB42410	TG(14:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	880.751990932
HMDB42411	TG(14:0/20:1(11Z)/22:2(13Z,16Z))	NA	Endogenous	912.814591188
HMDB42412	TG(14:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	908.78329106
HMDB42413	TG(14:0/20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	906.767640996
HMDB42414	TG(14:0/20:1(11Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	854.736340868
HMDB42415	TG(14:0/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	852.720690804
HMDB42416	TG(14:0/20:1(11Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	880.751990932
HMDB42417	TG(14:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	878.736340868
HMDB42418	TG(14:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	906.767640996
HMDB42419	TG(14:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	904.751990932
HMDB42420	TG(14:0/20:1(11Z)/o-18:0)	NA	Endogenous	846.804026502
HMDB42421	TG(14:0/20:3(5Z,8Z,11Z)/14:0)	NA	Endogenous	800.689390676
HMDB42422	TG(14:0/20:3(5Z,8Z,11Z)/15:0)	NA	Endogenous	814.70504074
HMDB42423	TG(14:0/20:3(5Z,8Z,11Z)/16:0)	NA	Endogenous	828.720690804
HMDB42424	TG(14:0/20:3(5Z,8Z,11Z)/18:0)	NA	Endogenous	856.751990932
HMDB42425	TG(14:0/20:3(5Z,8Z,11Z)/20:0)	NA	Endogenous	884.78329106
HMDB42426	TG(14:0/20:3(5Z,8Z,11Z)/22:0)	NA	Endogenous	912.814591188
HMDB42427	TG(14:0/20:3(5Z,8Z,11Z)/24:0)	NA	Endogenous	940.845891316
HMDB42428	TG(14:0/20:3(5Z,8Z,11Z)/14:1(9Z))	NA	Endogenous	798.673740612
HMDB42429	TG(14:0/20:3(5Z,8Z,11Z)/16:1(9Z))	NA	Endogenous	826.70504074
HMDB42430	TG(14:0/20:3(5Z,8Z,11Z)/18:1(11Z))	NA	Endogenous	854.736340868
HMDB42431	TG(14:0/20:3(5Z,8Z,11Z)/18:1(9Z))	NA	Endogenous	854.736340868
HMDB42432	TG(14:0/20:3(5Z,8Z,11Z)/20:1(11Z))	NA	Endogenous	882.767640996
HMDB42433	TG(14:0/20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	878.736340868
HMDB42434	TG(14:0/20:3(5Z,8Z,11Z)/22:1(13Z))	NA	Endogenous	910.798941124
HMDB42435	TG(14:0/20:3(5Z,8Z,11Z)/24:1(15Z))	NA	Endogenous	938.830241252
HMDB42436	TG(14:0/20:3(5Z,8Z,11Z)/18:2(9Z,12Z))	NA	Endogenous	866.736340868
HMDB42437	TG(14:0/20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	850.70504074
HMDB42438	TG(14:0/20:3(5Z,8Z,11Z)/20:2n6)	NA	Endogenous	866.736340868
HMDB42439	TG(14:0/20:3(5Z,8Z,11Z)/20:3n6)	NA	Endogenous	878.736340868
HMDB42440	TG(14:0/20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	876.720690804
HMDB42441	TG(14:0/20:3(5Z,8Z,11Z)/22:2(13Z,16Z))	NA	Endogenous	908.78329106
HMDB42442	TG(14:0/20:3(5Z,8Z,11Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	904.751990932
HMDB42443	TG(14:0/20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	902.736340868
HMDB42444	TG(14:0/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	850.70504074
HMDB42445	TG(14:0/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	848.689390676
HMDB42446	TG(14:0/20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	876.720690804
HMDB42447	TG(14:0/20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	874.70504074
HMDB42448	TG(14:0/20:3(5Z,8Z,11Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	902.736340868
HMDB42449	TG(14:0/20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	900.720690804
HMDB42450	TG(14:0/20:3(5Z,8Z,11Z)/o-18:0)	NA	Endogenous	842.772726374
HMDB42451	TG(14:0/22:1(13Z)/14:0)	NA	Endogenous	832.751990932
HMDB42452	TG(14:0/22:1(13Z)/15:0)	NA	Endogenous	846.767640996
HMDB42453	TG(14:0/22:1(13Z)/16:0)	NA	Endogenous	860.78329106
HMDB42454	TG(14:0/22:1(13Z)/18:0)	NA	Endogenous	888.814591188
HMDB42455	TG(14:0/22:1(13Z)/20:0)	NA	Endogenous	916.845891316
HMDB42456	TG(14:0/22:1(13Z)/22:0)	NA	Endogenous	944.877191444
HMDB42457	TG(14:0/22:1(13Z)/24:0)	NA	Endogenous	972.908491572
HMDB42458	TG(14:0/22:1(13Z)/14:1(9Z))	NA	Endogenous	830.736340868
HMDB42459	TG(14:0/22:1(13Z)/16:1(9Z))	NA	Endogenous	858.767640996
HMDB42460	TG(14:0/22:1(13Z)/18:1(11Z))	NA	Endogenous	886.798941124
HMDB42461	TG(14:0/22:1(13Z)/18:1(9Z))	NA	Endogenous	886.798941124
HMDB42462	TG(14:0/22:1(13Z)/20:1(11Z))	NA	Endogenous	914.830241252
HMDB42463	TG(14:0/22:1(13Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	910.798941124
HMDB42464	TG(14:0/22:1(13Z)/22:1(13Z))	NA	Endogenous	942.86154138
HMDB42465	TG(14:0/22:1(13Z)/24:1(15Z))	NA	Endogenous	970.892841508
HMDB42466	TG(14:0/22:1(13Z)/18:2(9Z,12Z))	NA	Endogenous	898.798941124
HMDB42467	TG(14:0/22:1(13Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	882.767640996
HMDB42468	TG(14:0/22:1(13Z)/20:2n6)	NA	Endogenous	898.798941124
HMDB42469	TG(14:0/22:1(13Z)/20:3n6)	NA	Endogenous	910.798941124
HMDB42470	TG(14:0/22:1(13Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	908.78329106
HMDB42471	TG(14:0/22:1(13Z)/22:2(13Z,16Z))	NA	Endogenous	940.845891316
HMDB42472	TG(14:0/22:1(13Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	936.814591188
HMDB42473	TG(14:0/22:1(13Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	934.798941124
HMDB42474	TG(14:0/22:1(13Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	882.767640996
HMDB42475	TG(14:0/22:1(13Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	880.751990932
HMDB42476	TG(14:0/22:1(13Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	908.78329106
HMDB42477	TG(14:0/22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	906.767640996
HMDB42478	TG(14:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	934.798941124
HMDB42479	TG(14:0/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	932.78329106
HMDB42480	TG(14:0/22:1(13Z)/o-18:0)	NA	Endogenous	874.83532663
HMDB42481	TG(14:0/24:1(15Z)/14:0)	NA	Endogenous	860.78329106
HMDB42482	TG(14:0/24:1(15Z)/15:0)	NA	Endogenous	874.798941124
HMDB42483	TG(14:0/24:1(15Z)/16:0)	NA	Endogenous	888.814591188
HMDB42484	TG(14:0/24:1(15Z)/18:0)	NA	Endogenous	916.845891316
HMDB42485	TG(14:0/24:1(15Z)/20:0)	NA	Endogenous	944.877191444
HMDB42486	TG(14:0/24:1(15Z)/22:0)	NA	Endogenous	972.908491572
HMDB42487	TG(14:0/24:1(15Z)/24:0)	NA	Endogenous	1000.9397917
HMDB42488	TG(14:0/24:1(15Z)/14:1(9Z))	NA	Endogenous	858.767640996
HMDB42489	TG(14:0/24:1(15Z)/16:1(9Z))	NA	Endogenous	886.798941124
HMDB42490	TG(14:0/24:1(15Z)/18:1(11Z))	NA	Endogenous	914.830241252
HMDB42491	TG(14:0/24:1(15Z)/18:1(9Z))	NA	Endogenous	914.830241252
HMDB42492	TG(14:0/24:1(15Z)/20:1(11Z))	NA	Endogenous	942.86154138
HMDB42493	TG(14:0/24:1(15Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	938.830241252
HMDB42494	TG(14:0/24:1(15Z)/22:1(13Z))	NA	Endogenous	970.892841508
HMDB42495	TG(14:0/24:1(15Z)/24:1(15Z))	NA	Endogenous	998.924141636
HMDB42496	TG(14:0/24:1(15Z)/18:2(9Z,12Z))	NA	Endogenous	926.830241252
HMDB42497	TG(14:0/24:1(15Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	910.798941124
HMDB42498	TG(14:0/24:1(15Z)/20:2n6)	NA	Endogenous	926.830241252
HMDB42499	TG(14:0/24:1(15Z)/20:3n6)	NA	Endogenous	938.830241252
HMDB42500	TG(14:0/24:1(15Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	936.814591188
HMDB42501	TG(14:0/24:1(15Z)/22:2(13Z,16Z))	NA	Endogenous	968.877191444
HMDB42502	TG(14:0/24:1(15Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	964.845891316
HMDB42503	TG(14:0/24:1(15Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	962.830241252
HMDB42504	TG(14:0/24:1(15Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	910.798941124
HMDB42505	TG(14:0/24:1(15Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	908.78329106
HMDB42506	TG(14:0/24:1(15Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	936.814591188
HMDB42507	TG(14:0/24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	934.798941124
HMDB42508	TG(14:0/24:1(15Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	962.830241252
HMDB42509	TG(14:0/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	960.814591188
HMDB42510	TG(14:0/24:1(15Z)/o-18:0)	NA	Endogenous	902.866626758
HMDB42511	TG(14:0/18:2(9Z,12Z)/14:0)	NA	Endogenous	788.689390676
HMDB42512	TG(14:0/18:2(9Z,12Z)/15:0)	NA	Endogenous	802.70504074
HMDB42513	TG(14:0/18:2(9Z,12Z)/16:0)	NA	Endogenous	816.720690804
HMDB42514	TG(14:0/18:2(9Z,12Z)/18:0)	NA	Endogenous	844.751990932
HMDB42515	TG(14:0/18:2(9Z,12Z)/20:0)	NA	Endogenous	872.78329106
HMDB42516	TG(14:0/18:2(9Z,12Z)/22:0)	NA	Endogenous	900.814591188
HMDB42517	TG(14:0/18:2(9Z,12Z)/24:0)	NA	Endogenous	928.845891316
HMDB42518	TG(14:0/18:2(9Z,12Z)/14:1(9Z))	NA	Endogenous	786.673740612
HMDB42519	TG(14:0/18:2(9Z,12Z)/16:1(9Z))	NA	Endogenous	814.70504074
HMDB42520	TG(14:0/18:2(9Z,12Z)/18:1(11Z))	NA	Endogenous	842.736340868
HMDB42521	TG(14:0/18:2(9Z,12Z)/18:1(9Z))	NA	Endogenous	842.736340868
HMDB42522	TG(14:0/18:2(9Z,12Z)/20:1(11Z))	NA	Endogenous	870.767640996
HMDB42523	TG(14:0/18:2(9Z,12Z)/20:3(5Z,8Z,11Z))	NA	Endogenous	866.736340868
HMDB42524	TG(14:0/18:2(9Z,12Z)/22:1(13Z))	NA	Endogenous	898.798941124
HMDB42525	TG(14:0/18:2(9Z,12Z)/24:1(15Z))	NA	Endogenous	926.830241252
HMDB42526	TG(14:0/18:2(9Z,12Z)/18:2(9Z,12Z))	NA	Endogenous	854.736340868
HMDB42527	TG(14:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	NA	Endogenous	838.70504074
HMDB42528	TG(14:0/18:2(9Z,12Z)/20:2n6)	NA	Endogenous	854.736340868
HMDB42529	TG(14:0/18:2(9Z,12Z)/20:3n6)	NA	Endogenous	866.736340868
